devolucion_id,linea_id,fecha_devolucion,talla,motivo
703782,913788,2024-07-20,S,color distinto
704710,917036,2024-07-20,S,no me gusta
701837,906701,17/07/2024,S,defecto
701737,906368,2024-07-13,Talla XL,no me gusta
704432,916076,18/07/2024,xs,defecto
700580,902186,18/07/2024,XL,no me gusta
704902,917782,20 jul 2024,S,no me queda bien
703103,911304,2024-07-08,Talla 39,talla incorrecta
702426,908835,2024-07-14,M,color distinto
700675,902553,2024-07-10,s,talla incorrecta
703166,911550,2024-07-11,L,color distinto
703416,912454,2024-07-17,M,no me gusta
702598,909480,14/07/2024,L,defecto
703775,913773,2024-07-16,42,talla incorrecta
700732,902787,2024-07-20,S,no me gusta
701608,905892,10/07/2024,m,no me gusta
700838,903210,2024-07-02,38,cambió de opinión
704213,915350,13/07/2024,Talla L,talla incorrecta
700571,902157,2024-07-15,M,color distinto
700310,901155,2024-07-16,M,talla incorrecta
700181,900703,21 jul 2024,XL,talla incorrecta
704967,917994,2024-07-09,39,no me gusta
703551,912914,2024-07-16,40,color distinto
702801,910222,2024-07-21,M,no me queda bien
703382,912355,18 jul 2024,L,no me queda bien
702985,910895,18/07/2024,L,color distinto
705041,918290,05/07/2024,M,defecto
701353,905011,15/07/2024,XS,color distinto
705381,919568,2024-07-08,M,defecto
700857,903282,11/07/2024,S,no me queda bien
701264,904698,2024-07-11,Talla S,no me gusta
701305,904851,2024-07-05,XL,defecto
701197,904476,21 jul 2024,L,talla incorrecta
700456,901720,18/07/2024,Talla S,talla incorrecta
702265,908317,2024-07-20,S,no me queda bien
700302,901122,19/07/2024,M,talla incorrecta
705283,919197,2024-07-07,M,no me gusta
701043,903953,17/07/2024,39,defecto
701324,904914,2024-07-05,S,defecto
700411,901587,15/07/2024,S,defecto
703965,914455,2024-06-29,Talla XS,no me gusta
702498,909081,2024-07-04,L,defecto
702669,909732,2024-07-10,s,defecto
703084,911235,21/07/2024,M,talla incorrecta
704551,916486,02/07/2024,S,no me queda bien
702974,910850,2024-07-09,M,no me queda bien
703526,912824,20/07/2024,39,no me queda bien
700984,903730,16/07/2024,s,no me gusta
703904,914245,7 jul 2024,xs,defecto
704645,916786,20/07/2024,39,color distinto
705298,919234,10/07/2024,S,defecto
704947,917920,2024-07-12,L,no me gusta
702251,908248,2024-07-16,M,no me gusta
703930,914347,13/07/2024,36,color distinto
701456,905334,2024-07-20,xl,talla incorrecta
702291,908381,18/07/2024,Talla L,defecto
701316,904885,2024-07-16,L,no me gusta
702816,910276,2024-07-16,37,no me queda bien
701096,904121,2024-07-19,XL,color distinto
704251,915491,19 jul 2024,L,no me gusta
701811,906630,14/07/2024,Talla L,no me gusta
700399,901539,07/07/2024,39,no me gusta
703112,911346,14 jul 2024,L,talla incorrecta
702647,909643,16/07/2024,38,color distinto
702787,910157,2024-07-19,L,no me queda bien
701698,906223,19 jul 2024,xl,talla incorrecta
703529,912833,2024-07-11,37,talla incorrecta
704160,915142,20/07/2024,S,no me queda bien
700847,903250,11/07/2024,38,defecto
702084,907669,2024-07-16,XS,no me queda bien
703075,911199,15 jul 2024,S,no me gusta
704423,916048,22/07/2024,L,no me gusta
702194,908065,10/07/2024,Talla 38,defecto
702550,909297,19/07/2024,l,no me gusta
700757,902876,2024-07-10,XL,talla incorrecta
701941,907099,2024-07-10,L,no me gusta
704627,916749,2024-07-15,M,talla incorrecta
702678,909768,2024-07-14,41,talla incorrecta
704965,917985,21 jul 2024,L,no me queda bien
704329,915733,12/07/2024,M,talla incorrecta
702648,909648,16/07/2024,39,talla incorrecta
702873,910489,18/07/2024,L,no me gusta
704273,915558,2024-07-21,XS,no me gusta
702986,910896,2024-07-19,38,defecto
700359,901392,19/07/2024,M,cambió de opinión
701188,904460,19/07/2024,38,talla incorrecta
702372,908679,2024-07-22,L,me queda pequeño
700936,903555,12/07/2024,s,talla incorrecta
701473,905405,2024-07-14,S,talla incorrecta
700285,901065,13/07/2024,Talla S,talla incorrecta
704507,916318,2024-07-07,L,no me gusta
704401,915964,2024-07-19,l,cambió de opinión
702534,909244,13/07/2024,L,no me queda bien
701788,906570,2024-07-03,S,no me gusta
700775,902944,2024-07-14,XL,no me gusta
705347,919439,2024-07-18,L,no me gusta
704348,915806,2024-07-15,Talla 38,color distinto
702328,908523,2024-07-15,M,no me gusta
704543,916462,10/07/2024,M,no me gusta
702472,909008,2024-07-21,L,talla incorrecta
704405,915980,18/07/2024,M,talla incorrecta
701791,906578,2024-07-18,L,talla incorrecta
701065,904002,2024-07-19,XS,no me gusta
704534,916416,20/07/2024,L,talla incorrecta
701730,906342,2024-07-17,xs,cambió de opinión
701995,907344,2024-07-14,XS,no me queda bien
704281,915588,17 jul 2024,L,no me queda bien
701965,907204,17/07/2024,XS,color distinto
702257,908282,2024-07-14,M,talla incorrecta
703810,913908,16 jul 2024,Talla M,defecto
703269,911961,2024-07-16,M,talla incorrecta
701186,904458,7 jul 2024,39,talla incorrecta
700124,900480,12/07/2024,XS,color distinto
700569,902146,2024-07-15,L,talla incorrecta
701840,906708,19/07/2024,S,talla incorrecta
704232,915420,2024-07-16,l,no me gusta
705477,919905,15/07/2024,m,no me gusta
702935,910714,17/07/2024,M,talla incorrecta
702387,908718,13 jul 2024,S,cambió de opinión
701290,904798,2024-07-13,Talla M,no me gusta
705275,919164,19/07/2024,40,no me queda bien
700424,901626,2024-07-19,S,color distinto
700426,901628,2024-07-19,S,defecto
703844,914008,2024-07-13,S,color distinto
703150,911480,2024-07-20,Talla S,no me gusta
704877,917673,2024-07-11,XS,no me queda bien
701296,904824,2024-07-19,L,no me queda bien
701974,907242,10/07/2024,38,no me gusta
700604,902297,2024-07-16,41,talla incorrecta
703707,913479,2024-07-04,s,no me gusta
703155,911509,10 jul 2024,M,no me gusta
703116,911374,20 jul 2024,xl,cambió de opinión
701124,904217,2024-07-17,M,no me gusta
701429,905269,2024-07-20,Talla 38,talla incorrecta
703452,912576,2024-06-30,Talla S,talla incorrecta
700177,900694,2024-07-14,39,cambió de opinión
701361,905026,19/07/2024,L,talla incorrecta
704634,916770,15/07/2024,M,color distinto
700672,902544,2024-07-12,L,cambió de opinión
700410,901581,11/07/2024,L,color distinto
705451,919826,2024-07-14,L,no me gusta
704971,918018,18/07/2024,L,defecto
704866,917643,2024-07-19,XL,defecto
701848,906731,18/07/2024,S,cambió de opinión
702249,908241,06/07/2024,l,color distinto
704486,916261,2024-07-14,S,no me gusta
705418,919697,2024-07-16,L,cambió de opinión
702603,909500,2024-07-18,M,talla incorrecta
702281,908351,21/07/2024,38,talla incorrecta
700950,903604,07/07/2024,41,color distinto
702553,909322,2024-07-16,L,no me queda bien
703882,914151,17/07/2024,40,no me queda bien
703622,913188,07/07/2024,Talla L,no me gusta
701453,905329,2024-07-15,l,cambió de opinión
705488,919933,16/07/2024,L,talla incorrecta
703489,912690,2024-07-12,M,no me queda bien
702491,909059,21/07/2024,xl,defecto
704784,917322,10/07/2024,39,no me queda bien
701166,904376,2024-07-11,38,talla incorrecta
701673,906143,2024-07-19,41,color distinto
703271,911965,2024-07-19,Talla M,talla incorrecta
704496,916282,2024-07-18,XS,cambió de opinión
702724,909931,2024-07-07,Talla M,talla incorrecta
704515,916337,2024-07-15,M,defecto
702096,907716,12 jul 2024,37,no me queda bien
705505,919969,2024-07-15,XL,no me queda bien
704810,917414,20 jul 2024,M,talla incorrecta
703553,912921,2024-07-17,S,no me gusta
701799,906606,13/07/2024,Talla M,cambió de opinión
702900,910585,19 jul 2024,Talla 39,no me gusta
700733,902798,12/07/2024,M,talla incorrecta
702287,908368,2024-07-02,Talla 39,cambió de opinión
704079,914834,2024-07-04,S,defecto
704830,917496,2024-07-16,37,no me gusta
703947,914410,16/07/2024,M,no me gusta
704782,917316,2024-07-20,Talla 38,talla incorrecta
705554,2010324,16/07/2024,L,cambió de opinión
700121,900474,18 jul 2024,XL,color distinto
703637,913243,08/07/2024,39,talla incorrecta
701741,906393,2024-07-15,XL,no me gusta
704447,916112,19/07/2024,M,talla incorrecta
703356,912266,12 jul 2024,L,color distinto
700712,902713,17 jul 2024,S,talla incorrecta
702313,908479,09/07/2024,m,cambió de opinión
702839,910364,2024-07-17,M,color distinto
703982,914502,21 jul 2024,39,cambió de opinión
702268,908325,2024-07-17,M,no me gusta
701772,906514,08/07/2024,37,defecto
702428,908837,05/07/2024,XL,talla incorrecta
701624,905946,17/07/2024,Talla L,defecto
701914,907000,14/07/2024,XS,color distinto
704033,914675,2024-07-16,L,talla incorrecta
700077,900306,7 jul 2024,xl,no me gusta
703676,913363,2024-07-18,L,defecto
701704,906243,2024-07-13,m,talla incorrecta
703635,913240,13/07/2024,Talla S,no me queda bien
703842,914000,19/07/2024,XL,no me gusta
702205,908114,2024-07-14,40,talla incorrecta
700164,900640,09/07/2024,M,cambió de opinión
704363,915857,13 jul 2024,38,talla incorrecta
704867,917644,2024-07-13,M,defecto
700395,901526,14/07/2024,L,cambió de opinión
704339,915775,2024-07-11,M,no me queda bien
701620,905936,11/07/2024,Talla 39,talla incorrecta
705282,919192,2024-07-20,L,talla incorrecta
704066,914778,13/07/2024,S,no me queda bien
702749,910006,2024-07-19,S,no me queda bien
704841,917530,17/07/2024,l,cambió de opinión
704448,916113,16 jul 2024,M,no me queda bien
702272,908335,20 jul 2024,40,talla incorrecta
703122,911391,2024-07-17,M,talla incorrecta
702941,910732,2024-07-20,l,talla incorrecta
702701,909860,2024-07-10,s,no me gusta
701514,905551,20/07/2024,M,no me queda bien
700927,903516,21/07/2024,xs,defecto
700956,903617,2024-07-14,Talla M,no me queda bien
702417,908810,13/07/2024,36,no me queda bien
705033,918261,17/07/2024,XL,no me gusta
703218,911751,2024-07-16,Talla XS,no me gusta
700415,901596,15 jul 2024,37,no me gusta
704306,915646,05/07/2024,L,talla incorrecta
703415,912452,2024-07-18,M,no me queda bien
702307,908450,22/07/2024,S,defecto
700342,901301,15/07/2024,L,no me gusta
700256,900969,13/07/2024,41,no me queda bien
704067,914780,19/07/2024,41,no me queda bien
700928,903525,16/07/2024,S,no me queda bien
704512,916331,05/07/2024,M,talla incorrecta
702346,908585,19 jul 2024,Talla M,cambió de opinión
700339,901294,2024-07-19,M,talla incorrecta
702767,910079,2024-07-22,L,cambió de opinión
702649,909649,2024-07-20,m,no me queda bien
700154,900592,2024-07-11,36,no me queda bien
702721,909922,12/07/2024,XL,cambió de opinión
703439,912536,13/07/2024,Talla XS,defecto
704683,916933,2024-07-09,39,color distinto
701635,905976,15/07/2024,42,no me queda bien
703031,911042,2024-07-04,38,talla incorrecta
703738,913630,12 jul 2024,l,talla incorrecta
700696,902637,20/07/2024,L,no me queda bien
704272,915555,2024-07-14,Talla S,no me queda bien
702351,908606,2024-07-11,L,cambió de opinión
704244,915467,18/07/2024,m,no me gusta
703288,912043,2024-07-03,L,talla incorrecta
703086,911241,13/07/2024,M,no me gusta
705208,918928,2024-07-13,M,talla incorrecta
701969,907223,2024-07-19,M,no me gusta
704856,917593,05/07/2024,Talla XS,color distinto
703292,912056,2024-07-11,38,defecto
701483,905451,2024-07-15,Talla S,no me gusta
702906,910603,2024-07-18,L,talla incorrecta
703326,912181,18/07/2024,S,no me queda bien
701092,904102,2024-07-13,XS,talla incorrecta
703373,912324,21 jul 2024,M,no me gusta
700380,901469,19/07/2024,Talla XL,talla incorrecta
702013,907409,2024-07-20,M,no me gusta
704038,914687,20/07/2024,M,color distinto
705285,919199,14/07/2024,38,no me queda bien
700379,901464,09/07/2024,S,color distinto
703650,913279,2024-07-19,42,cambió de opinión
704607,916684,2024-07-17,XS,defecto
703892,914195,2024-07-22,xl,defecto
702715,909910,2024-07-11,L,no me queda bien
703658,913304,19 jul 2024,XS,no me gusta
703055,911123,13/07/2024,L,talla incorrecta
701315,904882,2024-07-20,M,no me queda bien
700279,901046,18/07/2024,XS,no me queda bien
700174,900688,16 jul 2024,XS,talla incorrecta
700184,900713,11/07/2024,37,no me queda bien
703360,912274,2024-07-21,m,defecto
703688,913399,2024-07-21,M,no me queda bien
701855,906754,2024-07-20,l,color distinto
702111,907765,20/07/2024,38,defecto
700430,901638,2024-07-17,XL,defecto
700357,901378,14/07/2024,XS,defecto
701760,906473,14 jul 2024,XL,talla incorrecta
703347,912230,2024-07-14,Talla S,defecto
701651,906044,20/07/2024,M,no me queda bien
700169,900665,20/07/2024,Talla M,defecto
703953,914420,20/07/2024,S,defecto
704125,914997,2024-07-16,36,no me gusta
705372,919539,18/07/2024,XS,talla incorrecta
702077,907640,2024-07-16,XL,cambió de opinión
701234,904609,2024-07-13,37,cambió de opinión
704068,914788,18/07/2024,36,cambió de opinión
702067,907613,19/07/2024,XL,cambió de opinión
702922,910663,22/07/2024,Talla L,color distinto
705435,919758,12/07/2024,S,no me gusta
702325,908509,16/07/2024,M,color distinto
703757,913694,11/07/2024,S,talla incorrecta
702473,909010,2024-07-15,S,defecto
704346,915800,2024-07-19,Talla M,talla incorrecta
703790,913812,15/07/2024,M,no me queda bien
704421,916044,2024-07-08,L,no me gusta
704785,917325,2024-07-18,l,talla incorrecta
704684,916936,2024-07-08,M,no me gusta
701763,906483,17 jul 2024,L,cambió de opinión
704461,916186,13/07/2024,XS,no me gusta
704359,915847,2024-07-10,M,no me gusta
703438,912535,18 jul 2024,L,no me queda bien
701629,905960,08/07/2024,L,no me queda bien
705331,919372,2024-07-13,38,no me queda bien
702035,907504,03/07/2024,XS,talla incorrecta
702920,910652,20/07/2024,37,no me queda bien
705012,918185,19/07/2024,m,talla incorrecta
703305,912095,7 jul 2024,41,no me queda bien
705082,918442,2024-07-15,42,no me queda bien
701560,905719,2024-07-15,M,talla incorrecta
704091,914881,2024-07-14,M,talla incorrecta
703642,913256,17 jul 2024,Talla L,defecto
705377,919554,2024-07-19,37,defecto
701898,906923,2024-07-15,M,no me queda bien
700061,900234,2024-07-08,S,cambió de opinión
700891,903430,2024-07-14,XL,defecto
703013,910966,17/07/2024,M,talla incorrecta
702468,908983,2024-07-14,40,no me gusta
702309,908457,2024-07-13,38,no me gusta
702564,909369,2024-07-10,Talla XS,no me gusta
704570,916570,2024-07-16,39,defecto
702176,907984,2024-07-17,XL,cambió de opinión
703948,914412,17 jul 2024,S,talla incorrecta
701432,905281,2024-07-08,XS,cambió de opinión
704027,914656,20/07/2024,L,defecto
702030,907482,2024-07-15,Talla M,defecto
704291,915608,2024-07-15,Talla XS,no me gusta
702393,908733,2024-07-17,40,no me gusta
704546,916469,09/07/2024,S,color distinto
701708,906253,17/07/2024,40,no me gusta
702542,909257,07/07/2024,S,no me gusta
700291,901079,20/07/2024,39,no me gusta
703442,912547,17/07/2024,M,no me queda bien
703829,913960,12/07/2024,Talla S,talla incorrecta
703656,913298,15 jul 2024,M,color distinto
700881,903372,18/07/2024,L,no me queda bien
700344,901317,16/07/2024,s,no me queda bien
702705,909877,14/07/2024,Talla 40,no me gusta
704071,914796,20 jul 2024,S,talla incorrecta
701378,905067,13 jul 2024,L,color distinto
704208,915331,2024-07-19,40,talla incorrecta
704330,915752,10 jul 2024,M,no me queda bien
704629,916752,2024-07-08,41,color distinto
703352,912257,12 jul 2024,Talla S,no me queda bien
703077,911204,2024-07-20,L,no me gusta
704937,917882,2024-07-14,XL,talla incorrecta
703286,912035,2024-07-11,Talla 38,talla incorrecta
701633,905973,13 jul 2024,L,no me queda bien
704121,914981,2024-07-19,l,talla incorrecta
704259,915513,2024-06-29,S,defecto
702189,908038,10/07/2024,L,color distinto
703425,912471,2024-07-16,xl,no me gusta
701060,903994,17/07/2024,M,color distinto
704893,917719,18 jul 2024,36,talla incorrecta
702655,909686,2024-07-08,S,defecto
703928,914343,2024-07-17,M,talla incorrecta
702992,910913,2024-07-15,XS,defecto
704563,916541,15/07/2024,xl,no me gusta
701187,904459,2024-07-03,37,defecto
704494,916280,4 jul 2024,37,cambió de opinión
704290,915607,2024-07-16,39,cambió de opinión
700398,901537,16 jul 2024,Talla M,defecto
703674,913360,14/07/2024,41,no me queda bien
704737,917127,18/07/2024,S,no me queda bien
705439,919779,2024-07-10,M,talla incorrecta
700802,903044,2024-07-13,xl,cambió de opinión
702994,910918,2024-07-17,M,cambió de opinión
704479,916237,10/07/2024,41,no me queda bien
703879,914139,07/07/2024,XL,no me gusta
703511,912758,17/07/2024,XS,talla incorrecta
701958,907171,2024-07-13,S,color distinto
705159,918725,2024-07-09,L,no me gusta
705180,918790,2024-07-19,S,no me queda bien
700735,902800,11/07/2024,XL,color distinto
702965,910830,19 jul 2024,S,no me gusta
700449,901696,20/07/2024,XS,talla incorrecta
700495,901871,14 jul 2024,M,talla incorrecta
702375,908692,16/07/2024,XS,cambió de opinión
703771,913763,2024-07-16,m,no me gusta
705151,918695,14/07/2024,L,cambió de opinión
705190,918847,15/07/2024,S,talla incorrecta
704641,916782,12 jul 2024,M,no me queda bien
702080,907656,10/07/2024,39,talla incorrecta
700575,902172,2024-07-11,M,no me gusta
701984,907296,2024-07-18,39,no me gusta
702926,910677,2024-07-18,S,cambió de opinión
702928,910680,2024-07-16,XL,color distinto
700491,901856,21/07/2024,M,talla incorrecta
702983,910889,18 jul 2024,s,no me gusta
704682,916932,16 jul 2024,S,color distinto
701540,905664,10 jul 2024,S,cambió de opinión
701590,905822,2024-07-21,M,no me queda bien
701935,907077,2024-07-16,S,color distinto
703878,914134,18 jul 2024,M,talla incorrecta
702461,908953,17/07/2024,S,defecto
703960,914433,09/07/2024,L,defecto
701231,904591,14/07/2024,L,no me queda bien
704847,917559,16/07/2024,S,talla incorrecta
704093,914891,2024-07-11,M,talla incorrecta
702588,909446,22/07/2024,M,defecto
704398,915958,10 jul 2024,L,defecto
704186,915253,21/07/2024,40,no me queda bien
703774,913772,18 jul 2024,M,no me queda bien
701779,906530,2024-07-17,M,talla incorrecta
700930,903529,2024-07-04,Talla L,talla incorrecta
700873,903350,2024-07-21,l,talla incorrecta
703514,912770,2024-07-15,xl,talla incorrecta
700753,902858,2024-07-20,41,talla incorrecta
703398,912410,2024-07-17,M,color distinto
702348,908593,2024-07-10,M,cambió de opinión
704700,916980,2024-07-09,L,cambió de opinión
702195,908070,17/07/2024,L,no me queda bien
705376,919551,14 jul 2024,XL,color distinto
704685,916940,2024-07-15,Talla XL,defecto
700123,900478,20/07/2024,S,color distinto
704773,917276,2024-07-15,39,no me gusta
703609,913146,2024-07-15,S,no me queda bien
701845,906718,2024-07-19,XS,no me gusta
701827,906671,2024-07-17,S,no me queda bien
700719,902731,2024-07-17,L,no me queda bien
702273,908336,2024-07-01,37,no me queda bien
704343,915795,2024-07-13,39,talla incorrecta
700460,901739,2024-07-11,L,talla incorrecta
703954,914423,2024-07-16,40,no me queda bien
701075,904058,2024-06-27,M,no me gusta
704183,915243,21/07/2024,39,talla incorrecta
704732,917111,2024-07-07,S,cambió de opinión
702028,907475,2024-07-21,37,no me gusta
702591,909454,11 jul 2024,40,talla incorrecta
703146,911472,15 jul 2024,Talla 42,cambió de opinión
703768,913754,2024-07-17,40,talla incorrecta
701272,904728,15/07/2024,L,cambió de opinión
703043,911083,2024-07-06,L,talla incorrecta
701944,907109,2024-07-08,L,no me gusta
702316,908491,2024-07-18,39,talla incorrecta
704293,915615,12/07/2024,M,defecto
700277,901039,2024-07-19,38,talla incorrecta
702422,908821,2024-07-19,l,no me gusta
701206,904507,14/07/2024,Talla L,no me gusta
704267,915533,2024-07-19,L,cambió de opinión
702280,908350,2024-07-21,L,cambió de opinión
703233,911801,19 jul 2024,xs,talla incorrecta
702808,910253,20/07/2024,L,talla incorrecta
700188,900731,2024-07-18,L,no me gusta
702590,909452,2024-07-08,Talla M,no me queda bien
704522,916361,20/07/2024,M,no me queda bien
701828,906676,2024-07-22,L,no me gusta
701282,904770,2024-07-18,S,no me gusta
701809,906627,09/07/2024,XS,no me gusta
705101,918513,03/07/2024,M,no me gusta
701321,904902,2024-07-14,38,color distinto
701106,904142,2024-07-12,37,no me gusta
702630,909591,15 jul 2024,L,no me gusta
700272,901021,17 jul 2024,L,no me queda bien
700931,903533,2024-07-09,M,color distinto
701292,904805,2024-07-13,m,defecto
703289,912049,20/07/2024,M,cambió de opinión
702541,909254,14/07/2024,M,no me gusta
701836,906698,13/07/2024,Talla S,cambió de opinión
701328,904939,17/07/2024,Talla L,cambió de opinión
701587,905815,2024-07-16,Talla S,no me queda bien
704788,917338,2024-07-16,Talla M,cambió de opinión
703992,914547,2024-07-12,M,talla incorrecta
702282,908360,2024-07-11,l,talla incorrecta
703753,913677,2024-07-10,L,cambió de opinión
701885,906879,2024-07-16,Talla 38,no me gusta
700129,900502,10 jul 2024,M,color distinto
703039,911071,2024-07-16,s,color distinto
700200,900776,2024-07-20,S,no me queda bien
703304,912090,12/07/2024,M,no me gusta
702481,909036,2024-07-09,XL,no me queda bien
702320,908500,2024-06-28,Talla 40,talla incorrecta
701631,905964,17 jul 2024,XS,defecto
702361,908647,2024-07-17,S,no me queda bien
702602,909493,2024-07-20,39,defecto
705219,918968,06/07/2024,M,talla incorrecta
705378,919556,14/07/2024,XL,no me queda bien
703571,913010,2024-06-28,xl,no me queda bien
701616,905917,2024-07-10,L,defecto
703516,912788,12/07/2024,36,cambió de opinión
702303,908439,2024-07-14,L,no me gusta
704367,915863,18/07/2024,L,talla incorrecta
705341,919418,10/07/2024,L,no me gusta
705026,918240,21/07/2024,L,no me queda bien
705175,918774,2024-07-07,S,color distinto
704415,916018,11 jul 2024,XL,talla incorrecta
702312,908475,10/07/2024,36,talla incorrecta
705085,918455,18/07/2024,M,no me gusta
704056,914752,2024-07-08,m,no me queda bien
704556,916512,2024-07-17,XL,talla incorrecta
702219,908157,12/07/2024,XS,no me gusta
704823,917462,18/07/2024,L,cambió de opinión
703583,913058,21/07/2024,Talla L,talla incorrecta
700665,902515,2024-07-15,37,no me queda bien
705337,919392,2024-07-10,M,no me queda bien
700250,900948,18 jul 2024,S,no me gusta
702765,910071,2024-07-17,M,no me queda bien
702429,908841,13/07/2024,Talla M,no me queda bien
702452,908930,2024-07-05,XL,no me gusta
704946,917905,17 jul 2024,Talla M,no me queda bien
704467,916204,05/07/2024,38,no me queda bien
701636,905995,04/07/2024,36,talla incorrecta
701785,906549,2024-07-12,S,no me queda bien
701859,906762,2024-07-16,XL,no me queda bien
703877,914129,2024-07-02,L,no me gusta
704687,916948,2024-07-21,m,defecto
702025,907451,2024-07-20,XL,color distinto
700299,901117,2024-07-20,L,no me queda bien
705526,2043495,14/07/2024,S,talla incorrecta
705535,2002575,20 jul 2024,Talla M,color distinto
702431,908845,2024-07-20,40,no me gusta
700795,903022,19/07/2024,XL,no me gusta
703188,911632,12/07/2024,L,talla incorrecta
702389,908724,13 jul 2024,XS,color distinto
703724,913566,2024-07-16,XL,talla incorrecta
705261,919126,2024-07-20,M,talla incorrecta
704589,916630,21/07/2024,Talla M,no me queda bien
701489,905464,17 jul 2024,S,color distinto
701486,905459,18/07/2024,M,no me queda bien
702717,909913,15/07/2024,XL,defecto
705482,919916,2024-07-19,M,talla incorrecta
702078,907647,12 jul 2024,Talla L,talla incorrecta
700093,900386,2024-07-12,Talla L,no me gusta
701458,905341,14/07/2024,38,color distinto
701578,905783,18/07/2024,39,color distinto
702688,909794,2024-07-05,S,no me queda bien
701714,906267,2024-07-15,M,no me gusta
703866,914088,2024-06-30,Talla 38,color distinto
700513,901943,2024-07-15,S,no me queda bien
704416,916020,2024-07-09,S,color distinto
700681,902574,2024-07-09,M,no me queda bien
701513,905540,11/07/2024,XS,defecto
700985,903731,2024-07-17,L,no me gusta
700809,903061,2024-07-20,S,talla incorrecta
700650,902468,2024-07-09,M,color distinto
705295,919229,2024-07-13,S,cambió de opinión
705462,919863,04/07/2024,Talla L,defecto
700179,900698,2024-07-20,38,cambió de opinión
705103,918517,2024-07-20,36,defecto
703955,914424,2024-07-18,S,color distinto
705533,2020998,13 jul 2024,Talla M,cambió de opinión
701146,904317,2024-07-11,39,defecto
700663,902504,17/07/2024,M,no me gusta
701795,906593,10/07/2024,M,talla incorrecta
703974,914481,15 jul 2024,Talla L,no me queda bien
704129,915009,12/07/2024,s,talla incorrecta
704739,917133,2024-06-30,M,color distinto
702469,908988,2024-07-21,XL,no me queda bien
702086,907677,2024-07-21,M,no me queda bien
700592,902246,2024-07-18,m,talla incorrecta
701165,904375,12 jul 2024,L,talla incorrecta
700058,900221,2024-07-12,39,no me gusta
704819,917450,20/07/2024,38,no me queda bien
701465,905371,2024-07-19,39,defecto
700101,900406,16 jul 2024,s,color distinto
703605,913131,2024-07-04,S,talla incorrecta
701225,904576,19 jul 2024,l,Talla
701410,905197,2024-07-16,XS,no me gusta
703756,913693,2024-07-06,XL,talla incorrecta
700888,903407,2024-07-16,S,no me queda bien
700817,903096,2024-07-10,M,no me queda bien
703770,913759,12/07/2024,XL,color distinto
700617,902337,08/07/2024,L,defecto
701993,907336,19/07/2024,XL,no me gusta
703985,914517,06/07/2024,M,no me queda bien
701770,906507,2024-07-16,Talla M,no me gusta
705182,918804,17 jul 2024,39,no me queda bien
700490,901853,2024-07-14,S,no me queda bien
701438,905295,2024-07-13,s,defecto
700899,903451,2024-07-08,L,no me gusta
700319,901197,2024-07-19,L,talla incorrecta
705127,918597,2024-07-20,XL,no me queda bien
705412,919681,2024-07-16,l,talla incorrecta
703581,913054,2024-07-02,S,defecto
705039,918285,13 jul 2024,L,no me queda bien
702039,907520,2024-07-19,L,cambió de opinión
700825,903156,22/07/2024,Talla M,no me queda bien
700051,900197,2024-07-16,S,no me queda bien
704963,917974,13 jul 2024,XL,color distinto
700218,900834,14 jul 2024,41,talla incorrecta
701210,904523,2024-07-08,XL,talla incorrecta
702561,909359,2024-07-19,m,talla incorrecta
701654,906050,2024-07-09,41,defecto
701415,905207,2024-07-17,M,Talla
700943,903583,21/07/2024,XS,defecto
704601,916672,19/07/2024,39,no me queda bien
703665,913327,17/07/2024,S,color distinto
702033,907500,06/07/2024,XS,no me queda bien
704851,917572,2024-07-17,Talla M,talla incorrecta
702463,908968,2024-07-07,m,no me queda bien
701082,904080,17 jul 2024,S,talla incorrecta
703145,911471,21/07/2024,Talla 40,color distinto
701902,906945,11 jul 2024,41,no me gusta
701953,907141,2024-07-14,s,defecto
700587,902229,2024-07-22,Talla XS,no me queda bien
704313,915679,17/07/2024,37,cambió de opinión
701494,905479,2024-07-18,XL,defecto
703182,911618,2024-07-21,39,no me queda bien
702173,907971,16/07/2024,L,no me gusta
705068,918384,1 jul 2024,L,talla incorrecta
701308,904860,2024-07-16,xl,defecto
702979,910877,18/07/2024,Talla S,talla incorrecta
701115,904175,2024-07-17,M,no me gusta
704670,916895,2024-07-02,M,no me queda bien
705442,919792,17/07/2024,L,no me gusta
703559,912957,18/07/2024,36,talla incorrecta
704763,917242,2024-07-18,Talla L,no me queda bien
701705,906247,19/07/2024,38,no me queda bien
705244,919072,08/07/2024,Talla 40,no me queda bien
704663,916867,19/07/2024,m,color distinto
700125,900483,13/07/2024,l,no me gusta
700859,903288,16/07/2024,XL,cambió de opinión
701488,905463,2024-07-17,Talla M,talla incorrecta
702510,909116,2024-07-19,XL,talla incorrecta
701849,906733,16/07/2024,Talla S,no me queda bien
700043,900178,18 jul 2024,39,no me queda bien
704303,915635,2024-07-15,42,no me gusta
702130,907839,21 jul 2024,XS,cambió de opinión
702252,908257,2024-07-19,L,no me gusta
700754,902859,10 jul 2024,M,talla incorrecta
702225,908174,2024-07-06,Talla M,color distinto
702141,907865,19 jul 2024,S,talla incorrecta
703705,913472,2024-07-17,L,no me queda bien
704408,915985,2024-07-14,S,no me gusta
701672,906139,2024-07-17,M,talla incorrecta
705527,2001534,2024-07-15,S,no me gusta
700972,903681,01/07/2024,l,no me gusta
701434,905283,21/07/2024,M,defecto
705111,918549,05/07/2024,M,cambió de opinión
