pedido_id,cliente_id,fecha_pedido,campana_id,canal,ciudad,metodo_pago
504298,1922,18/07/2024,1,email,zaragoza,tarjeta
504299,1074,03/07/2024,1,email,Sevilla,tarjeta
504300,4160,2024-07-16,1,directo,málaga,paypal
504301,3234,2024-07-03,1,instagram,Málaga,tarjeta
504302,1751,2024-07-05,1,directo,a coruña,tarjeta
504303,2093,03/07/2024,1,instagram,sevilla,paypal
504304,4878,2024-07-02,1,google,valencia,paypal
504305,3238,10/07/2024,1,directo,Madrid,tarjeta
504306,831,2024-07-13,1,email,madrid,tarjeta
504307,738,2024-06-30,,directo,Madrid,tarjeta
504308,3538,2024-07-13,1,google,madrid,bizum
504309,4775,12/07/2024,1,google,Madrid,tarjeta
504310,3878,2024-07-08,1,email,Barcelona,tarjeta
504311,1295,2024-07-07,1,google,A Coruña,paypal
504312,3210,06/07/2024,1,email,Valencia,bizum
504313,692,2024-07-02,1,instagram,Zaragoza,paypal
504314,2011,05/07/2024,1,instagram,Sevilla,tarjeta
504315,3539,3 jul 2024,1,google,lisboa,tarjeta
504316,4732,4 jul 2024,1,instagram,Madrid,tarjeta
504317,933,2024-07-18,1,email,Barcelona,paypal
504318,4434,12/07/2024,1,directo,Madrid,bizum
504319,3752,01/07/2024,1,instagram,Bilbao,paypal
504320,2860,13 jul 2024,1,instagram,Barcelona,tarjeta
504321,1495,05/07/2024,1,instagram,Madrid,tarjeta
504322,686,2024-07-10,1,instagram,A Coruña,tarjeta
504323,4460,07/07/2024,1,instagram,Sevilla,tarjeta
504324,3376,2024-07-07,1,directo,Barcelona,bizum
504325,4501,2024-07-07,1,instagram,VALENCIA,paypal
504326,72,15 jul 2024,1,instagram,A Coruña,tarjeta
504327,114,14 jul 2024,1,google,A Coruña,bizum
504328,1437,11/07/2024,1,google,Barcelona,paypal
504329,4012,14/07/2024,1,directo,Sevilla,paypal
504330,1473,2024-07-15,1,instagram,Barcelona,tarjeta
504331,530,08/07/2024,1,directo,barcelona,paypal
504332,148,26/06/2024,,directo,lisboa,tarjeta
504333,782,30/06/2024,,instagram,Madrid,tarjeta
504334,2337,13/07/2024,1,email,Zaragoza,bizum
504335,2230,2024-07-16,1,instagram,Valencia,paypal
504336,3473,3 jul 2024,1,google,lisboa,paypal
504337,2750,10 jul 2024,1,email,málaga,tarjeta
504338,341,09/07/2024,1,email,Valencia,tarjeta
504339,4318,4 jul 2024,1,instagram,Bilbao,tarjeta
504340,4118,2024-07-04,1,instagram,sevilla,tarjeta
504341,1939,29/06/2024,,directo,málaga,tarjeta
504342,1470,2024-06-25,,google,Barcelona,tarjeta
504343,828,2024-07-12,1,instagram,Madrid,tarjeta
504344,3531,5 jul 2024,1,email,A Coruña,tarjeta
504345,1332,2024-06-25,,directo,Madrid,paypal
504346,476,06/07/2024,1,email,Lisboa,bizum
504347,2898,15/07/2024,1,instagram,madrid,paypal
504348,1783,08/07/2024,1,google,Madrid,tarjeta
504349,400,2024-07-15,1,google,Valencia,tarjeta
504350,2546,2024-07-08,1,google,Bilbao,tarjeta
504351,655,2024-07-12,1,google,Madrid,bizum
504352,4781,2024-06-25,,email,Madrid,bizum
504353,2023,2024-07-10,1,google,A Coruña,bizum
504354,4409,2024-07-12,1,google,Madrid,tarjeta
504355,917,2024-07-19,1,instagram,Bilbao,paypal
504356,4101,14 jul 2024,1,instagram,Barcelona,tarjeta
504357,3992,18/07/2024,1,google,A Coruña,tarjeta
504358,976,11 jul 2024,1,google,Valencia,paypal
504359,1360,10/07/2024,1,instagram,málaga,tarjeta
504360,2912,2024-07-04,1,instagram,Madrid,tarjeta
504361,3752,2024-06-25,,email,Bilbao,bizum
504362,2801,12/07/2024,1,email,MADRID,tarjeta
504363,3761,01/07/2024,1,email,Málaga,bizum
504364,4453,2024-07-16,1,google,Bilbao,tarjeta
504365,2104,08/07/2024,1,instagram,sevilla,tarjeta
504366,3562,09/07/2024,1,instagram,Madrid,paypal
504367,1394,04/07/2024,1,google,a coruña,tarjeta
504368,3810,2024-06-29,,google,Zaragoza,paypal
504369,2760,25/06/2024,,instagram,sevilla,paypal
504370,3380,2024-07-06,1,instagram,Lisboa,bizum
504371,3638,2024-07-05,1,google,LISBOA,tarjeta
504372,4004,2024-07-04,1,instagram,BARCELONA,tarjeta
504373,3230,12/07/2024,1,email,Lisboa,bizum
504374,4837,28/06/2024,,instagram,A Coruña,bizum
504375,4812,30/06/2024,,google,Madrid,tarjeta
504376,238,2024-07-04,1,google,OPORTO,tarjeta
504377,2368,29/06/2024,,email,SEVILLA,tarjeta
504378,1796,6 jul 2024,1,email,MÁLAGA,bizum
504379,577,2024-07-11,1,google,Sevilla,tarjeta
504380,3235,2024-06-25,,google,MADRID,paypal
504381,4404,6 jul 2024,1,instagram,Madrid,bizum
504382,2649,07/07/2024,1,instagram,Barcelona,paypal
504383,2744,2024-07-15,1,google,zaragoza,tarjeta
504384,2332,2024-06-28,,instagram,Oporto,tarjeta
504385,1627,2024-07-10,1,email,Bilbao,bizum
504386,1783,05/07/2024,1,google,Madrid,paypal
504387,4462,2024-07-03,1,email,Barcelona,paypal
504388,628,2024-07-05,1,email,bilbao,tarjeta
504389,1553,05/07/2024,1,instagram,Lisboa,paypal
504390,471,2024-07-11,1,email,Zaragoza,paypal
504391,4681,12 jul 2024,1,instagram,Zaragoza,tarjeta
504392,4645,2024-07-08,1,email,Barcelona,bizum
504393,3780,2024-07-09,1,email,Madrid,paypal
504394,4683,2024-07-04,1,instagram,OPORTO,bizum
504395,2912,09/07/2024,1,email,Madrid,tarjeta
504396,258,08/07/2024,1,google,Lisboa,tarjeta
504397,137,2024-07-07,1,email,barcelona,paypal
504398,4353,2024-07-08,1,email,Valencia,tarjeta
504399,628,9 jul 2024,1,google,bilbao,tarjeta
504400,2051,2024-06-26,,directo,Madrid,tarjeta
504401,2744,2 jul 2024,1,instagram,Lisboa,tarjeta
504402,1530,2024-07-05,1,google,Valencia,tarjeta
504403,2528,2024-07-15,1,instagram,SEVILLA,paypal
504404,2816,2024-07-07,1,instagram,Madrid,tarjeta
504405,3674,12/07/2024,1,instagram,zaragoza,tarjeta
504406,2208,04/07/2024,1,directo,barcelona,tarjeta
504407,3518,2024-07-12,1,instagram,MADRID,bizum
504408,3744,2024-07-10,1,instagram,Madrid,bizum
504409,4523,2024-07-18,1,directo,Lisboa,tarjeta
504410,812,2024-07-10,1,instagram,Madrid,tarjeta
504411,213,07/07/2024,1,google,Malaga,bizum
504412,2719,2024-07-13,1,google,Zaragoza,tarjeta
504413,1467,2024-07-04,1,directo,A Coruña,tarjeta
504414,3759,2024-07-10,1,email,SEVILLA,bizum
504415,1333,2024-07-12,1,email,lisboa,bizum
504416,1214,2024-07-11,1,email,LISBOA,bizum
504417,1811,14/07/2024,1,google,BILBAO,tarjeta
504418,504,2024-07-11,1,instagram,LISBOA,paypal
504419,4906,2024-07-16,1,instagram,Valencia,bizum
504420,913,2024-07-04,1,email,Oporto,tarjeta
504421,3977,02/07/2024,1,google,barcelona,tarjeta
504422,2875,2024-07-08,1,google,A Coruña,paypal
504423,3831,30/06/2024,,google,zaragoza,paypal
504424,913,2024-07-07,1,instagram,Madrid,tarjeta
504425,3291,2024-07-10,1,instagram,Barcelona,paypal
504426,907,2024-07-06,1,instagram,Valencia,tarjeta
504427,4345,11 jul 2024,1,directo,Valencia,tarjeta
504428,4906,2024-07-02,1,instagram,BARCELONA,bizum
504429,3453,08/07/2024,1,directo,Oporto,paypal
504430,3112,2024-07-09,1,instagram,Madrid,tarjeta
504431,3731,2024-06-29,,directo,Sevilla,tarjeta
504432,2953,14/07/2024,1,instagram,SEVILLA,tarjeta
504433,3441,2024-07-05,1,directo,A Coruña,tarjeta
504434,1661,2024-07-10,1,instagram,sevilla,tarjeta
504435,2961,2024-07-15,1,instagram,Bilbao,tarjeta
504436,2995,1 jul 2024,1,directo,Sevilla,paypal
504437,3411,15/07/2024,1,google,madrid,bizum
504438,2055,5 jul 2024,1,directo,Bilbao,tarjeta
504439,3280,05/07/2024,1,google,Barcelona,paypal
504440,4858,2024-06-30,,email,Oporto,paypal
504441,3542,15/07/2024,1,email,Madrid,tarjeta
504442,4174,4 jul 2024,1,instagram,a coruña,tarjeta
504443,2781,2024-07-09,1,instagram,Sevilla,bizum
504444,4127,09/07/2024,1,instagram,Bilbao,tarjeta
504445,3284,15/07/2024,1,directo,Sevilla,tarjeta
504446,4725,2024-07-02,1,google,Bilbao,paypal
504447,2198,02/07/2024,1,email,Madrid,paypal
504448,3389,2024-06-28,,instagram,barcelona,bizum
504449,933,08/07/2024,1,instagram,Barcelona,tarjeta
504450,1516,2024-06-27,,directo,Bilbao,paypal
504451,2423,06/07/2024,1,instagram,Bilbao,bizum
504452,508,2024-07-13,1,instagram,Madrid,tarjeta
504453,3508,2024-07-10,1,google,Bilbao,tarjeta
504454,4002,6 jul 2024,1,instagram,bilbao,tarjeta
504455,444,17/07/2024,1,instagram,Malaga,paypal
504456,534,2024-07-05,1,instagram,Málaga,paypal
504457,894,2024-07-02,1,directo,Málaga,tarjeta
504458,2133,09/07/2024,1,instagram,Barcelona,paypal
504459,613,10/07/2024,1,google,Madrid,bizum
504460,3989,10 jul 2024,1,google,valencia,paypal
504461,722,2024-07-13,1,email,Oporto,bizum
504462,1310,2024-06-24,,email,SEVILLA,tarjeta
504463,1238,16/07/2024,1,instagram,BILBAO,bizum
504464,4698,2024-07-07,1,google,VALENCIA,bizum
504465,4829,26/06/2024,,google,A Coruña,paypal
504466,234,2024-06-29,,google,barcelona,tarjeta
504467,4261,2024-07-07,1,email,Sevilla,bizum
504468,4330,2024-07-01,1,email,Sevilla,tarjeta
504469,4941,2024-07-06,1,instagram,OPORTO,paypal
504470,419,2024-07-03,1,instagram,Zaragoza,tarjeta
504471,1262,11 jul 2024,1,instagram,OPORTO,paypal
504472,4612,2024-07-04,1,instagram,Zaragoza,paypal
504473,3328,2024-07-05,1,google,barcelona,tarjeta
504474,2373,08/07/2024,1,google,Oporto,tarjeta
504475,3638,09/07/2024,1,email,LISBOA,paypal
504476,4028,2024-07-05,1,instagram,Barcelona,paypal
504477,2849,2024-06-28,,google,Barcelona,paypal
504478,2750,2024-07-12,1,instagram,A CORUÑA,tarjeta
504479,2728,2024-07-06,1,instagram,Barcelona,paypal
504480,921,08/07/2024,1,google,Lisboa,tarjeta
504481,3633,2024-07-08,1,google,Oporto,tarjeta
504482,1602,2024-07-01,1,instagram,BARCELONA,paypal
504483,4247,17 jul 2024,1,email,Valencia,paypal
504484,3588,2024-07-12,1,instagram,Madrid,tarjeta
504485,2961,16/07/2024,1,instagram,Bilbao,bizum
504486,3588,28 jun 2024,,instagram,ZARAGOZA,tarjeta
504487,2055,2024-07-04,1,directo,Sevilla,tarjeta
504488,2986,2024-07-03,1,directo,A Coruña,paypal
504489,1407,11/07/2024,1,google,MADRID,tarjeta
504490,2770,2024-07-13,1,instagram,A Coruña,tarjeta
504491,4932,10/07/2024,1,email,Madrid,tarjeta
504492,3035,2 jul 2024,1,email,valencia,tarjeta
504493,836,29 jun 2024,,email,LISBOA,paypal
504494,3878,2024-07-08,1,google,Sevilla,tarjeta
504495,2349,06/07/2024,1,instagram,Barcelona,tarjeta
504496,3348,08/07/2024,1,google,Zaragoza,tarjeta
504497,1660,09/07/2024,1,directo,Madrid,tarjeta
504498,1675,15/07/2024,1,instagram,madrid,paypal
504499,526,2024-07-05,1,email,Sevilla,paypal
504500,3210,13 jul 2024,1,google,sevilla,paypal
504501,308,27/06/2024,,instagram,Madrid,tarjeta
504502,3649,2024-07-04,1,directo,Madrid,tarjeta
504503,2325,2024-07-12,1,google,Lisboa,tarjeta
504504,908,06/07/2024,1,directo,Zaragoza,tarjeta
504505,1280,29 jun 2024,,google,Málaga,paypal
504506,4056,05/07/2024,1,google,málaga,tarjeta
504507,2438,01/07/2024,1,directo,sevilla,tarjeta
504508,1588,2024-07-07,1,google,Barcelona,paypal
504509,526,06/07/2024,1,instagram,Sevilla,tarjeta
504510,4033,2024-07-04,1,instagram,barcelona,tarjeta
504511,3752,12/07/2024,1,instagram,Oporto,tarjeta
504512,1883,08/07/2024,1,instagram,OPORTO,tarjeta
504513,3687,6 jul 2024,1,instagram,valencia,tarjeta
504514,4383,09/07/2024,1,email,A CORUÑA,paypal
504515,621,03/07/2024,1,instagram,barcelona,paypal
504516,507,2024-07-09,1,instagram,oporto,tarjeta
504517,362,07/07/2024,1,directo,Valencia,tarjeta
504518,1128,2024-06-27,,instagram,Oporto,tarjeta
504519,4894,2024-07-08,1,google,Madrid,paypal
504520,2081,05/07/2024,1,instagram,Barcelona,tarjeta
504521,3553,2024-07-15,1,instagram,Valencia,paypal
504522,3662,2024-07-05,1,google,SEVILLA,bizum
504523,1816,2024-07-14,1,email,BILBAO,paypal
504524,2167,04/07/2024,1,directo,Oporto,paypal
504525,2323,2024-07-13,1,directo,valencia,tarjeta
504526,4642,08/07/2024,1,email,madrid,paypal
504527,3348,16 jul 2024,1,email,Lisboa,tarjeta
504528,2233,04/07/2024,1,directo,A Coruña,bizum
504529,4534,03/07/2024,1,instagram,Sevilla,bizum
504530,17,04/07/2024,1,email,A Coruña,tarjeta
504531,1949,2024-06-24,,google,Barcelona,tarjeta
504532,1018,5 jul 2024,1,email,Valencia,paypal
504533,722,2024-06-25,,email,Barcelona,tarjeta
504534,2370,2024-07-09,1,instagram,madrid,bizum
504535,3816,2024-07-08,1,instagram,Sevilla,tarjeta
504536,3189,06/07/2024,1,email,Bilbao,tarjeta
504537,4615,1 jul 2024,1,google,Barcelona,bizum
504538,965,12/07/2024,1,directo,Sevilla,bizum
504539,1219,09/07/2024,1,directo,valencia,bizum
504540,2073,2024-07-11,1,email,VALENCIA,paypal
504541,4535,6 jul 2024,1,google,Barcelona,paypal
504542,1901,03/07/2024,1,email,barcelona,tarjeta
504543,3089,14 jul 2024,1,instagram,Barcelona,paypal
504544,4553,2024-07-12,1,google,Sevilla,tarjeta
504545,3689,2024-07-15,1,directo,barcelona,tarjeta
504546,4188,2024-07-06,1,google,Madrid,paypal
504547,3884,03/07/2024,1,instagram,bilbao,tarjeta
504548,1871,01/07/2024,1,directo,bilbao,bizum
504549,2164,2024-07-10,1,google,Barcelona,bizum
504550,619,2024-07-04,1,email,Sevilla,bizum
504551,3132,2024-07-11,1,google,Madrid,bizum
504552,4681,2024-07-13,1,instagram,Madrid,bizum
504553,3001,05/07/2024,1,google,Madrid,tarjeta
504554,184,05/07/2024,1,instagram,BARCELONA,tarjeta
504555,3865,2024-07-05,1,directo,Málaga,tarjeta
504556,1053,04/07/2024,1,google,Sevilla,tarjeta
504557,3954,10/07/2024,1,instagram,oporto,tarjeta
504558,1279,24/06/2024,,instagram,A CORUÑA,tarjeta
504559,713,03/07/2024,1,directo,Valencia,tarjeta
504560,331,2024-07-09,1,instagram,Valencia,tarjeta
504561,2457,2024-07-09,1,email,Valencia,tarjeta
504562,537,2024-07-12,1,instagram,Barcelona,paypal
504563,4854,01/07/2024,1,instagram,MÁLAGA,bizum
504564,892,26/06/2024,,instagram,Zaragoza,bizum
504565,3590,06/07/2024,1,instagram,Barcelona,tarjeta
504566,906,2024-07-05,1,instagram,Malaga,paypal
504567,3073,2024-07-05,1,directo,Zaragoza,bizum
504568,593,2024-06-29,,directo,LISBOA,tarjeta
504569,97,2024-06-25,,directo,Málaga,bizum
504570,732,26/06/2024,,google,Barcelona,tarjeta
504571,1331,2024-07-11,1,instagram,Valencia,paypal
504572,4841,12/07/2024,1,instagram,Barcelona,paypal
504573,692,2024-07-06,1,instagram,Zaragoza,tarjeta
504574,4168,05/07/2024,1,google,Madrid,tarjeta
504575,2802,17/07/2024,1,directo,Lisboa,tarjeta
504576,2831,29 jun 2024,,google,Madrid,tarjeta
504577,2721,2024-07-16,1,directo,Barcelona,tarjeta
504578,2560,2024-07-04,1,google,Oporto,paypal
504579,4553,02/07/2024,1,directo,Oporto,paypal
504580,4836,2024-07-06,1,instagram,Sevilla,bizum
504581,2165,10 jul 2024,1,google,lisboa,tarjeta
504582,1281,07/07/2024,1,email,Madrid,paypal
504583,841,24/06/2024,,google,Málaga,tarjeta
504584,2747,5 jul 2024,1,instagram,MADRID,tarjeta
504585,4308,2024-07-10,1,directo,Zaragoza,tarjeta
504586,771,2024-07-07,1,google,Barcelona,tarjeta
504587,4471,02/07/2024,1,instagram,A CORUÑA,paypal
504588,2391,2024-07-07,1,directo,Madrid,tarjeta
504589,1751,2024-07-08,1,google,a coruña,bizum
504590,4785,13 jul 2024,1,google,valencia,tarjeta
504591,3317,16 jul 2024,1,instagram,VALENCIA,tarjeta
504592,1842,2024-07-11,1,email,madrid,bizum
504593,3344,11 jul 2024,1,instagram,Madrid,tarjeta
504594,4073,16 jul 2024,1,instagram,A Coruña,bizum
504595,104,8 jul 2024,1,instagram,Barcelona,tarjeta
504596,2960,2024-07-15,1,instagram,ZARAGOZA,tarjeta
504597,3578,13/07/2024,1,instagram,Sevilla,bizum
504598,2165,11 jul 2024,1,instagram,Barcelona,tarjeta
504599,4023,2024-07-09,1,google,MADRID,tarjeta
504600,1392,03/07/2024,1,instagram,LISBOA,paypal
504601,655,08/07/2024,1,directo,Zaragoza,bizum
504602,17,2024-07-10,1,instagram,bilbao,tarjeta
504603,4409,13/07/2024,1,email,Madrid,tarjeta
504604,3553,6 jul 2024,1,google,A CORUÑA,tarjeta
504605,4632,05/07/2024,1,instagram,Oporto,bizum
504606,1594,06/07/2024,1,directo,Bilbao,tarjeta
504607,945,2024-07-08,1,email,Barcelona,tarjeta
504608,3810,2024-07-08,1,email,Zaragoza,paypal
504609,1053,2024-07-11,1,directo,Sevilla,tarjeta
504610,2590,2024-07-05,1,instagram,Barcelona,bizum
504611,3921,2024-06-26,,instagram,BARCELONA,tarjeta
504612,1217,2024-07-12,1,instagram,Valencia,tarjeta
504613,3780,2024-07-07,1,email,barcelona,paypal
504614,1850,30/06/2024,,google,Bilbao,paypal
504615,2500,2024-07-07,1,directo,Lisboa,tarjeta
504616,2808,29/06/2024,,directo,valencia,tarjeta
504617,2184,2024-07-02,1,google,Sevilla,tarjeta
504618,3350,2024-06-29,,google,Sevilla,bizum
504619,893,06/07/2024,1,instagram,málaga,paypal
504620,3899,12/07/2024,1,instagram,Lisboa,bizum
504621,1483,2024-07-07,1,directo,SEVILLA,tarjeta
504622,1024,01/07/2024,1,email,bilbao,bizum
504623,1576,2024-07-19,1,instagram,Madrid,paypal
504624,2357,7 jul 2024,1,email,Madrid,paypal
504625,628,14/07/2024,1,instagram,Oporto,tarjeta
504626,1335,2024-07-06,1,instagram,Bilbao,tarjeta
504627,156,2024-07-17,1,instagram,A Coruña,paypal
504628,1926,05/07/2024,1,directo,Valencia,bizum
504629,392,2024-07-05,1,instagram,LISBOA,tarjeta
504630,1,2024-07-05,1,directo,Oporto,tarjeta
504631,2314,10/07/2024,1,email,Sevilla,bizum
504632,485,2024-07-19,1,google,Oporto,tarjeta
504633,41,2024-07-17,1,instagram,MADRID,tarjeta
504634,4348,06/07/2024,1,google,málaga,paypal
504635,17,8 jul 2024,1,instagram,BILBAO,tarjeta
504636,1119,2024-07-05,1,google,Barcelona,bizum
504637,1144,14/07/2024,1,google,MÁLAGA,tarjeta
504638,2055,2024-06-27,,instagram,Zaragoza,bizum
504639,2115,2024-07-04,1,google,Madrid,tarjeta
504640,1981,11/07/2024,1,google,Valencia,paypal
504641,392,6 jul 2024,1,instagram,Málaga,tarjeta
504642,1013,10 jul 2024,1,directo,Madrid,tarjeta
504643,2198,1 jul 2024,1,instagram,Madrid,bizum
504644,2323,2024-06-27,,instagram,Madrid,tarjeta
504645,1285,14/07/2024,1,instagram,MADRID,tarjeta
504646,2810,2024-07-16,1,instagram,bilbao,tarjeta
504647,1474,2024-07-03,1,instagram,Barcelona,paypal
504648,137,30/06/2024,,instagram,barcelona,paypal
504649,442,2024-07-17,1,email,BARCELONA,tarjeta
504650,2647,2024-07-02,1,directo,valencia,bizum
504651,167,2024-06-30,,email,A CORUÑA,paypal
504652,90,10/07/2024,1,google,Bilbao,paypal
504653,394,2024-07-02,1,email,Zaragoza,tarjeta
504654,579,27/06/2024,,google,madrid,paypal
504655,269,11/07/2024,1,directo,Malaga,tarjeta
504656,2534,13/07/2024,1,instagram,Zaragoza,bizum
504657,4461,11/07/2024,1,instagram,MADRID,bizum
504658,72,2024-07-06,1,email,Barcelona,bizum
504659,3182,06/07/2024,1,instagram,MADRID,tarjeta
504660,4036,09/07/2024,1,instagram,Oporto,paypal
504661,66,11/07/2024,1,instagram,oporto,paypal
504662,4929,16 jul 2024,1,directo,Málaga,bizum
504663,3900,2024-06-28,,google,Valencia,paypal
504664,4348,2024-07-18,1,google,A Coruña,tarjeta
504665,1627,16/07/2024,1,directo,Barcelona,tarjeta
504666,4928,2024-07-04,1,email,Madrid,paypal
504667,4776,5 jul 2024,1,instagram,VALENCIA,bizum
504668,735,2024-07-05,1,instagram,Oporto,bizum
504669,4534,6 jul 2024,1,google,madrid,paypal
504670,2075,2024-07-05,1,google,Barcelona,bizum
504671,4181,2 jul 2024,1,instagram,Lisboa,tarjeta
504672,4160,03/07/2024,1,email,MADRID,tarjeta
504673,1728,18/07/2024,1,instagram,Sevilla,tarjeta
504674,3368,5 jul 2024,1,directo,LISBOA,tarjeta
504675,4812,03/07/2024,1,instagram,Valencia,tarjeta
504676,1098,2024-07-04,1,instagram,Zaragoza,tarjeta
504677,1597,2024-07-07,1,instagram,Barcelona,tarjeta
504678,1042,2024-07-05,1,directo,Madrid,paypal
504679,3681,17/07/2024,1,instagram,Sevilla,bizum
504680,531,28/06/2024,,directo,madrid,tarjeta
504681,1749,2024-06-30,,email,Madrid,paypal
504682,542,15/07/2024,1,email,ZARAGOZA,paypal
504683,4373,12/07/2024,1,email,Madrid,tarjeta
504684,898,29/06/2024,,google,madrid,tarjeta
504685,3500,2024-07-05,1,google,zaragoza,tarjeta
504686,3411,26/06/2024,,email,madrid,tarjeta
504687,4591,12/07/2024,1,email,BARCELONA,paypal
504688,1071,2024-07-10,1,directo,Bilbao,tarjeta
504689,1349,2024-07-16,1,directo,barcelona,tarjeta
504690,4273,14/07/2024,1,instagram,Barcelona,tarjeta
504691,4644,2024-07-10,1,google,Valencia,tarjeta
504692,713,2024-07-18,1,email,Valencia,bizum
504693,4421,2024-07-12,1,instagram,Oporto,tarjeta
504694,282,2024-07-16,1,google,Madrid,paypal
504695,3461,01/07/2024,1,email,valencia,bizum
504696,1769,2024-07-17,1,email,Málaga,tarjeta
504697,3074,2024-07-12,1,email,MADRID,tarjeta
504698,3582,16 jul 2024,1,instagram,Barcelona,paypal
504699,3094,04/07/2024,1,google,ZARAGOZA,bizum
504700,4636,2024-07-03,1,email,Sevilla,paypal
504701,1075,2024-07-18,1,email,Barcelona,tarjeta
504702,3112,8 jul 2024,1,google,Madrid,paypal
504703,1412,24 jun 2024,,instagram,Oporto,tarjeta
504704,2226,15 jul 2024,1,email,ZARAGOZA,bizum
504705,1236,03/07/2024,1,instagram,Barcelona,bizum
504706,3278,15/07/2024,1,google,BILBAO,paypal
504707,2729,07/07/2024,1,instagram,Barcelona,tarjeta
504708,856,2024-07-08,1,email,Barcelona,paypal
504709,97,13 jul 2024,1,instagram,Valencia,tarjeta
504710,3103,2024-06-27,,instagram,sevilla,bizum
504711,24,2024-07-08,1,google,Málaga,tarjeta
504712,1427,2024-07-10,1,instagram,Oporto,paypal
504713,2283,03/07/2024,1,directo,Valencia,tarjeta
504714,401,15/07/2024,1,instagram,Lisboa,tarjeta
504715,983,2024-07-12,1,instagram,Lisboa,paypal
504716,756,26 jun 2024,,google,madrid,tarjeta
504717,3842,30 jun 2024,,instagram,lisboa,paypal
504718,1068,17 jul 2024,1,directo,Madrid,bizum
504719,1470,03/07/2024,1,instagram,A CORUÑA,tarjeta
504720,771,27/06/2024,,directo,Madrid,tarjeta
504721,3450,2024-07-08,1,email,Madrid,tarjeta
504722,2125,11 jul 2024,1,directo,Barcelona,paypal
504723,68,14 jul 2024,1,instagram,Madrid,tarjeta
504724,2968,2024-07-17,1,email,VALENCIA,paypal
504725,2734,2024-06-27,,google,Madrid,bizum
504726,2184,2024-07-15,1,google,Sevilla,paypal
504727,1648,2 jul 2024,1,google,Valencia,bizum
504728,542,07/07/2024,1,google,ZARAGOZA,bizum
504729,599,08/07/2024,1,google,Lisboa,tarjeta
504730,3996,2024-07-14,1,directo,A Coruña,paypal
504731,1418,2024-07-07,1,email,Sevilla,tarjeta
504732,1100,2024-07-18,1,email,Zaragoza,tarjeta
504733,4181,2024-07-05,1,instagram,Barcelona,tarjeta
504734,3971,2024-07-11,1,directo,Sevilla,bizum
504735,1216,16/07/2024,1,google,Valencia,tarjeta
504736,318,2024-07-13,1,instagram,barcelona,tarjeta
504737,4897,26/06/2024,,google,VALENCIA,bizum
504738,1566,2024-07-08,1,instagram,Málaga,paypal
504739,4409,10/07/2024,1,instagram,Madrid,paypal
504740,3152,2024-07-15,1,instagram,barcelona,paypal
504741,3562,14/07/2024,1,directo,Madrid,paypal
504742,3219,2024-07-05,1,instagram,Zaragoza,tarjeta
504743,3348,2024-07-05,1,instagram,valencia,tarjeta
504744,148,2024-07-05,1,google,Valencia,bizum
504745,4888,2024-07-03,1,instagram,Madrid,paypal
504746,4683,2024-07-12,1,instagram,OPORTO,tarjeta
504747,3389,2024-06-26,,google,Zaragoza,bizum
504748,2181,2024-07-15,1,directo,BARCELONA,tarjeta
504749,2781,2024-07-04,1,instagram,Barcelona,bizum
504750,855,2024-07-14,1,email,Malaga,tarjeta
504751,3610,2024-07-05,1,instagram,sevilla,tarjeta
504752,3518,11/07/2024,1,instagram,Sevilla,bizum
504753,3350,18/07/2024,1,directo,A Coruña,tarjeta
504754,3461,16/07/2024,1,directo,Valencia,tarjeta
504755,661,2024-07-08,1,instagram,Barcelona,tarjeta
504756,3840,30/06/2024,,instagram,Barcelona,tarjeta
504757,907,15/07/2024,1,instagram,Sevilla,bizum
504758,2728,02/07/2024,1,google,Barcelona,bizum
504759,2047,2024-07-15,1,google,BILBAO,tarjeta
504760,341,03/07/2024,1,instagram,Barcelona,tarjeta
504761,593,2024-07-02,1,instagram,LISBOA,bizum
504762,2314,2024-07-09,1,directo,Sevilla,bizum
504763,2337,29 jun 2024,,instagram,Barcelona,paypal
504764,1013,29/06/2024,,email,Sevilla,paypal
504765,934,05/07/2024,1,email,Oporto,bizum
504766,3851,2024-07-04,1,google,Madrid,tarjeta
504767,3679,24/06/2024,,directo,BILBAO,bizum
504768,4330,04/07/2024,1,directo,Bilbao,tarjeta
504769,802,2024-07-09,1,instagram,Zaragoza,paypal
504770,4012,08/07/2024,1,google,Lisboa,bizum
504771,98,2024-07-03,1,instagram,barcelona,bizum
504772,1753,2024-07-03,1,directo,Barcelona,tarjeta
504773,2647,2024-07-06,1,directo,valencia,tarjeta
504774,4651,2024-07-07,1,email,Madrid,paypal
504775,429,11 jul 2024,1,directo,Bilbao,tarjeta
504776,3172,2024-07-16,1,email,Valencia,tarjeta
504777,813,13/07/2024,1,google,Valencia,tarjeta
504778,1283,26/06/2024,,instagram,lisboa,paypal
504779,1160,15/07/2024,1,google,bilbao,tarjeta
504780,2864,08/07/2024,1,instagram,VALENCIA,tarjeta
504781,1195,2024-07-03,1,google,Barcelona,paypal
504782,4835,24/06/2024,,google,Valencia,paypal
504783,4368,10/07/2024,1,directo,Valencia,paypal
504784,618,28 jun 2024,,instagram,Madrid,paypal
504785,976,10/07/2024,1,google,sevilla,tarjeta
504786,1661,2024-06-28,,instagram,MADRID,paypal
504787,2093,2024-07-01,1,instagram,Valencia,bizum
504788,1790,2024-07-09,1,google,Barcelona,tarjeta
504789,1753,05/07/2024,1,google,Barcelona,bizum
